,Date;Cnc_Program_Name_RT;Cnc_Tool_Number_RT;System_IOLINK_CounterweightPressure;Axis_FeedRate_actual;Axis_Y_positionActualMCS_mm_d10000;System_IOLINK_HydraulicPressure;Axis_Y_power_percent;System_isHydraulicsOn;Axis_Z_positionActualMCS_mm_d10000;Axis_Z_power_percent;Cnc_Override_Axis;Target
293,2020-05-18T10:28:00.945Z;contrapeso.H;0;176;0;7872995;160;7;1;14878923;0;100;2
294,2020-05-18T10:28:01.945Z;contrapeso.H;0;176;0;7872995;165;7;1;14878923;0;100;2
295,2020-05-18T10:28:02.945Z;contrapeso.H;0;176;0;7872996;169;7;1;14878923;0;100;2
296,2020-05-18T10:28:03.945Z;contrapeso.H;0;176;0;7872995;167;7;1;14878923;0;100;2
297,2020-05-18T10:28:04.945Z;contrapeso.H;0;176;0;7872995;166;7;1;14878923;0;100;2
298,2020-05-18T10:28:05.946Z;contrapeso.H;0;176;0;7872995;164;7;1;14878923;0;100;2
299,2020-05-18T10:28:06.945Z;contrapeso.H;0;176;0;7872995;163;7;1;14878923;0;100;2
300,2020-05-18T10:28:07.945Z;contrapeso.H;0;176;0;7872996;162;7;1;14878923;0;100;2
301,2020-05-18T10:28:08.945Z;contrapeso.H;0;176;0;7872995;160;7;1;14878923;0;100;2
302,2020-05-18T10:28:09.945Z;contrapeso.H;0;176;0;7872995;159;7;1;14878923;0;100;2
303,2020-05-18T10:28:10.946Z;contrapeso.H;0;176;0;7872996;158;7;1;14878923;0;100;2
304,2020-05-18T10:28:11.945Z;contrapeso.H;0;176;0;7872995;157;7;1;14878923;0;100;2
305,2020-05-18T10:28:12.945Z;contrapeso.H;0;176;0;7872995;155;7;1;14878923;0;100;2
306,2020-05-18T10:28:13.946Z;contrapeso.H;0;176;0;7872996;155;7;1;14878923;0;100;2
307,2020-05-18T10:28:14.945Z;contrapeso.H;0;176;0;7872995;154;7;1;14878923;0;100;2
308,2020-05-18T10:28:15.945Z;contrapeso.H;0;176;0;7872995;153;7;1;14878923;0;100;2
309,2020-05-18T10:28:16.946Z;contrapeso.H;0;176;0;7872995;152;7;1;14878923;0;100;2
310,2020-05-18T10:28:17.946Z;contrapeso.H;0;176;0;7872995;151;7;1;14878923;0;100;2
311,2020-05-18T10:28:18.946Z;contrapeso.H;0;176;0;7872995;150;7;1;14878923;0;100;2
312,2020-05-18T10:28:19.945Z;contrapeso.H;0;176;0;7872996;149;7;1;14878923;0;100;2
313,2020-05-18T10:28:20.946Z;contrapeso.H;0;176;0;7872995;148;7;1;14878923;0;100;2
314,2020-05-18T10:28:21.946Z;contrapeso.H;0;176;0;7872995;147;7;1;14878923;0;100;2
315,2020-05-18T10:28:22.945Z;contrapeso.H;0;176;0;7872995;146;7;1;14878923;0;100;2
316,2020-05-18T10:28:23.945Z;contrapeso.H;0;176;0;7872996;145;7;1;14878923;0;100;2
317,2020-05-18T10:28:24.945Z;contrapeso.H;0;176;0;7872995;146;7;1;14878923;0;100;2
318,2020-05-18T10:28:25.946Z;contrapeso.H;0;176;0;7872996;150;7;1;14878923;0;100;2
319,2020-05-18T10:28:26.945Z;contrapeso.H;0;176;0;7872995;155;7;1;14878923;0;100;2
320,2020-05-18T10:28:27.945Z;contrapeso.H;0;176;0;7872996;159;6;1;14878923;0;100;2
321,2020-05-18T10:28:28.946Z;contrapeso.H;0;176;0;7872995;164;7;1;14878923;0;100;2
322,2020-05-18T10:28:29.945Z;contrapeso.H;0;176;0;7872995;169;7;1;14878923;0;100;2
323,2020-05-18T10:28:30.946Z;contrapeso.H;0;176;0;7872996;167;7;1;14878923;0;100;2
324,2020-05-18T10:28:31.945Z;contrapeso.H;0;176;0;7872995;166;7;1;14878923;0;100;2
325,2020-05-18T10:28:32.945Z;contrapeso.H;0;176;0;7872995;164;7;1;14878923;0;100;2
326,2020-05-18T10:28:33.945Z;contrapeso.H;0;176;0;7872995;163;7;1;14878923;0;100;2
327,2020-05-18T10:28:34.945Z;contrapeso.H;0;176;0;7872996;162;7;1;14878923;0;100;2
328,2020-05-18T10:28:35.945Z;contrapeso.H;0;176;0;7872995;160;7;1;14878923;0;100;2
329,2020-05-18T10:28:36.945Z;contrapeso.H;0;176;0;7872995;159;7;1;14878923;0;100;2
330,2020-05-18T10:28:37.946Z;contrapeso.H;0;176;0;7872996;158;6;1;14878923;0;100;2
331,2020-05-18T10:28:38.945Z;contrapeso.H;0;176;0;7872995;157;6;1;14878923;0;100;2
332,2020-05-18T10:28:39.945Z;contrapeso.H;0;176;0;7872995;156;6;1;14878923;0;100;2
333,2020-05-18T10:28:40.945Z;contrapeso.H;0;176;0;7872996;155;6;1;14878923;0;100;2
334,2020-05-18T10:28:41.946Z;contrapeso.H;0;176;0;7872995;153;6;1;14878923;0;100;2
335,2020-05-18T10:28:42.945Z;contrapeso.H;0;176;0;7872995;152;6;1;14878923;0;100;2
336,2020-05-18T10:28:43.945Z;contrapeso.H;0;176;0;7872995;151;6;1;14878923;0;100;2
337,2020-05-18T10:28:44.945Z;contrapeso.H;0;176;0;7872995;151;6;1;14878923;0;100;2
338,2020-05-18T10:28:45.945Z;contrapeso.H;0;176;0;7872995;150;6;1;14878923;0;100;2
339,2020-05-18T10:28:46.945Z;contrapeso.H;0;176;0;7872996;149;6;1;14878923;0;100;2
340,2020-05-18T10:28:47.946Z;contrapeso.H;0;177;0;7872995;148;6;1;14878923;0;100;2
341,2020-05-18T10:28:48.945Z;contrapeso.H;0;176;0;7872995;147;6;1;14878923;0;100;2
342,2020-05-18T10:28:49.946Z;contrapeso.H;0;177;0;7872995;146;6;1;14878923;0;100;2
343,2020-05-18T10:28:50.946Z;contrapeso.H;0;177;0;7872995;145;6;1;14878923;0;100;2
344,2020-05-18T10:28:51.945Z;contrapeso.H;0;177;0;7872995;146;6;1;14878923;0;100;2
345,2020-05-18T10:28:52.945Z;contrapeso.H;0;177;0;7872995;150;6;1;14878923;0;100;2
346,2020-05-18T10:28:53.945Z;contrapeso.H;0;177;0;7872995;155;6;1;14878923;0;100;2
347,2020-05-18T10:28:54.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
348,2020-05-18T10:28:55.945Z;contrapeso.H;0;177;0;7872995;164;6;1;14878923;0;100;2
349,2020-05-18T10:28:56.945Z;contrapeso.H;0;177;0;7872995;169;6;1;14878923;0;100;2
350,2020-05-18T10:28:57.945Z;contrapeso.H;0;177;0;7872995;167;6;1;14878923;0;100;2
351,2020-05-18T10:28:58.945Z;contrapeso.H;0;177;0;7872995;166;6;1;14878923;0;100;2
352,2020-05-18T10:28:59.945Z;contrapeso.H;0;177;0;7872996;164;6;1;14878923;0;100;2
353,2020-05-18T10:29:00.945Z;contrapeso.H;0;177;0;7872995;163;6;1;14878923;0;100;2
354,2020-05-18T10:29:01.945Z;contrapeso.H;0;177;0;7872996;162;6;1;14878923;0;100;2
355,2020-05-18T10:29:02.945Z;contrapeso.H;0;177;0;7872995;160;6;1;14878923;0;100;2
356,2020-05-18T10:29:03.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
357,2020-05-18T10:29:04.945Z;contrapeso.H;0;177;0;7872995;158;6;1;14878923;0;100;2
358,2020-05-18T10:29:05.945Z;contrapeso.H;0;177;0;7872995;157;6;1;14878923;0;100;2
359,2020-05-18T10:29:06.946Z;contrapeso.H;0;177;0;7872995;156;6;1;14878923;0;100;2
360,2020-05-18T10:29:07.945Z;contrapeso.H;0;177;0;7872995;155;6;1;14878923;0;100;2
361,2020-05-18T10:29:08.945Z;contrapeso.H;0;177;0;7872995;153;6;1;14878923;0;100;2
362,2020-05-18T10:29:09.946Z;contrapeso.H;0;177;0;7872995;152;6;1;14878923;0;100;2
363,2020-05-18T10:29:10.946Z;contrapeso.H;0;177;0;7872995;151;6;1;14878923;0;100;2
364,2020-05-18T10:29:11.945Z;contrapeso.H;0;177;0;7872996;151;6;1;14878923;0;100;2
365,2020-05-18T10:29:12.945Z;contrapeso.H;0;177;0;7872995;150;6;1;14878923;0;100;2
366,2020-05-18T10:29:13.946Z;contrapeso.H;0;177;0;7872995;149;6;1;14878923;0;100;2
367,2020-05-18T10:29:14.946Z;contrapeso.H;0;177;0;7872996;148;6;1;14878923;0;100;2
368,2020-05-18T10:29:15.946Z;contrapeso.H;0;177;0;7872995;147;6;1;14878923;0;100;2
369,2020-05-18T10:29:16.945Z;contrapeso.H;0;177;0;7872995;146;6;1;14878923;0;100;2
370,2020-05-18T10:29:17.946Z;contrapeso.H;0;177;0;7872995;145;6;1;14878923;0;100;2
371,2020-05-18T10:29:18.946Z;contrapeso.H;0;177;0;7872995;146;6;1;14878923;0;100;2
372,2020-05-18T10:29:19.946Z;contrapeso.H;0;177;0;7872995;150;6;1;14878923;0;100;2
373,2020-05-18T10:29:20.946Z;contrapeso.H;0;177;0;7872996;155;6;1;14878923;0;100;2
374,2020-05-18T10:29:21.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
375,2020-05-18T10:29:22.945Z;contrapeso.H;0;177;0;7872995;164;6;1;14878923;0;100;2
376,2020-05-18T10:29:23.945Z;contrapeso.H;0;177;0;7872995;169;6;1;14878923;0;100;2
377,2020-05-18T10:29:24.945Z;contrapeso.H;0;177;0;7872996;167;6;1;14878923;0;100;2
378,2020-05-18T10:29:25.945Z;contrapeso.H;0;177;0;7872995;166;6;1;14878923;0;100;2
379,2020-05-18T10:29:26.945Z;contrapeso.H;0;177;0;7872995;164;6;1;14878923;0;100;2
380,2020-05-18T10:29:27.945Z;contrapeso.H;0;177;0;7872995;163;6;1;14878923;0;100;2
381,2020-05-18T10:29:28.945Z;contrapeso.H;0;177;0;7872996;162;6;1;14878923;0;100;2
382,2020-05-18T10:29:29.946Z;contrapeso.H;0;177;0;7872995;160;6;1;14878923;0;100;2
383,2020-05-18T10:29:30.946Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
384,2020-05-18T10:29:31.945Z;contrapeso.H;0;177;0;7872995;158;6;1;14878923;0;100;2
385,2020-05-18T10:29:32.945Z;contrapeso.H;0;177;0;7872995;157;6;1;14878923;0;100;2
386,2020-05-18T10:29:33.945Z;contrapeso.H;0;177;0;7872995;156;6;1;14878923;0;100;2
387,2020-05-18T10:29:34.945Z;contrapeso.H;0;177;0;7872996;155;6;1;14878923;0;100;2
388,2020-05-18T10:29:35.945Z;contrapeso.H;0;177;0;7872995;153;6;1;14878923;0;100;2
389,2020-05-18T10:29:36.945Z;contrapeso.H;0;177;0;7872995;152;6;1;14878923;0;100;2
390,2020-05-18T10:29:37.945Z;contrapeso.H;0;177;0;7872996;152;6;1;14878923;0;100;2
391,2020-05-18T10:29:38.946Z;contrapeso.H;0;177;0;7872995;151;6;1;14878923;0;100;2
392,2020-05-18T10:29:39.945Z;contrapeso.H;0;177;0;7872995;150;6;1;14878923;0;100;2
393,2020-05-18T10:29:40.946Z;contrapeso.H;0;177;0;7872996;149;6;1;14878923;0;100;2
394,2020-05-18T10:29:41.945Z;contrapeso.H;0;177;0;7872995;148;6;1;14878923;0;100;2
395,2020-05-18T10:29:42.945Z;contrapeso.H;0;177;0;7872995;147;6;1;14878923;0;100;2
396,2020-05-18T10:29:43.945Z;contrapeso.H;0;177;0;7872995;146;6;1;14878923;0;100;2
397,2020-05-18T10:29:44.945Z;contrapeso.H;0;177;0;7872995;145;6;1;14878923;0;100;2
398,2020-05-18T10:29:45.945Z;contrapeso.H;0;177;0;7872995;146;6;1;14878923;0;100;2
399,2020-05-18T10:29:46.946Z;contrapeso.H;0;177;0;7872995;150;6;1;14878923;0;100;2
400,2020-05-18T10:29:47.945Z;contrapeso.H;0;177;0;7872995;155;6;1;14878923;0;100;2
401,2020-05-18T10:29:48.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
402,2020-05-18T10:29:49.945Z;contrapeso.H;0;177;0;7872996;164;6;1;14878923;0;100;2
403,2020-05-18T10:29:50.945Z;contrapeso.H;0;177;0;7872995;169;6;1;14878923;0;100;2
404,2020-05-18T10:29:51.945Z;contrapeso.H;0;177;0;7872995;167;6;1;14878923;0;100;2
405,2020-05-18T10:29:52.945Z;contrapeso.H;0;177;0;7872995;166;6;1;14878923;0;100;2
406,2020-05-18T10:29:53.945Z;contrapeso.H;0;177;0;7872995;164;6;1;14878923;0;100;2
407,2020-05-18T10:29:54.945Z;contrapeso.H;0;177;0;7872995;163;6;1;14878923;0;100;2
408,2020-05-18T10:29:55.946Z;contrapeso.H;0;177;0;7872996;162;6;1;14878923;0;100;2
409,2020-05-18T10:29:56.945Z;contrapeso.H;0;177;0;7872995;160;6;1;14878923;0;100;2
410,2020-05-18T10:29:57.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
411,2020-05-18T10:29:58.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
412,2020-05-18T10:29:59.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
413,2020-05-18T10:30:00.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
414,2020-05-18T10:30:01.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
415,2020-05-18T10:30:02.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
416,2020-05-18T10:30:03.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
417,2020-05-18T10:30:04.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
418,2020-05-18T10:30:05.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
419,2020-05-18T10:30:06.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
420,2020-05-18T10:30:07.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
421,2020-05-18T10:30:08.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
422,2020-05-18T10:30:09.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
423,2020-05-18T10:30:10.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
424,2020-05-18T10:30:11.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
425,2020-05-18T10:30:12.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
426,2020-05-18T10:30:13.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
427,2020-05-18T10:30:14.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
428,2020-05-18T10:30:15.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
429,2020-05-18T10:30:16.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
430,2020-05-18T10:30:17.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
431,2020-05-18T10:30:18.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
432,2020-05-18T10:30:19.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
433,2020-05-18T10:30:20.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
434,2020-05-18T10:30:21.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
435,2020-05-18T10:30:22.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
436,2020-05-18T10:30:23.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
437,2020-05-18T10:30:24.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
438,2020-05-18T10:30:25.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
439,2020-05-18T10:30:26.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
440,2020-05-18T10:30:27.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
441,2020-05-18T10:30:28.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
442,2020-05-18T10:30:29.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
443,2020-05-18T10:30:30.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
444,2020-05-18T10:30:31.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
445,2020-05-18T10:30:32.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
446,2020-05-18T10:30:33.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
447,2020-05-18T10:30:34.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
448,2020-05-18T10:30:35.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
449,2020-05-18T10:30:36.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
450,2020-05-18T10:30:37.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
451,2020-05-18T10:30:38.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
452,2020-05-18T10:30:39.945Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
453,2020-05-18T10:30:40.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
454,2020-05-18T10:30:41.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
455,2020-05-18T10:30:42.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
456,2020-05-18T10:30:43.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
457,2020-05-18T10:30:44.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
458,2020-05-18T10:30:45.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
459,2020-05-18T10:30:46.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
460,2020-05-18T10:30:47.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
461,2020-05-18T10:30:48.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
462,2020-05-18T10:30:49.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
463,2020-05-18T10:30:50.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
464,2020-05-18T10:30:51.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
465,2020-05-18T10:30:52.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
466,2020-05-18T10:30:53.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
467,2020-05-18T10:30:54.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
468,2020-05-18T10:30:55.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
469,2020-05-18T10:30:56.965Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
470,2020-05-18T10:30:57.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
471,2020-05-18T10:30:58.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
472,2020-05-18T10:30:59.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
473,2020-05-18T10:31:00.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
474,2020-05-18T10:31:01.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
475,2020-05-18T10:31:02.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
476,2020-05-18T10:31:03.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
477,2020-05-18T10:31:04.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
478,2020-05-18T10:31:05.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
479,2020-05-18T10:31:06.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
480,2020-05-18T10:31:07.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
481,2020-05-18T10:31:08.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
482,2020-05-18T10:31:09.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
483,2020-05-18T10:31:10.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
484,2020-05-18T10:31:11.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
485,2020-05-18T10:31:12.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
486,2020-05-18T10:31:13.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
487,2020-05-18T10:31:14.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
488,2020-05-18T10:31:15.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
489,2020-05-18T10:31:16.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
490,2020-05-18T10:31:17.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
491,2020-05-18T10:31:18.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
492,2020-05-18T10:31:19.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
493,2020-05-18T10:31:20.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
494,2020-05-18T10:31:21.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
495,2020-05-18T10:31:22.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
496,2020-05-18T10:31:23.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
497,2020-05-18T10:31:24.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
498,2020-05-18T10:31:25.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
499,2020-05-18T10:31:26.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
500,2020-05-18T10:31:27.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
501,2020-05-18T10:31:28.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
502,2020-05-18T10:31:29.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
503,2020-05-18T10:31:30.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
504,2020-05-18T10:31:31.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
505,2020-05-18T10:31:32.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
506,2020-05-18T10:31:33.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
507,2020-05-18T10:31:34.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
508,2020-05-18T10:31:35.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
509,2020-05-18T10:31:36.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
510,2020-05-18T10:31:37.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
511,2020-05-18T10:31:38.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
512,2020-05-18T10:31:39.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
513,2020-05-18T10:31:40.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
514,2020-05-18T10:31:41.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
515,2020-05-18T10:31:42.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
516,2020-05-18T10:31:43.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
517,2020-05-18T10:31:44.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
518,2020-05-18T10:31:45.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
519,2020-05-18T10:31:46.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
520,2020-05-18T10:31:47.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
521,2020-05-18T10:31:48.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
522,2020-05-18T10:31:49.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
523,2020-05-18T10:31:50.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
524,2020-05-18T10:31:51.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
525,2020-05-18T10:31:52.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
526,2020-05-18T10:31:53.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
527,2020-05-18T10:31:54.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
528,2020-05-18T10:31:55.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
529,2020-05-18T10:31:56.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
530,2020-05-18T10:31:57.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
531,2020-05-18T10:31:58.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
532,2020-05-18T10:31:59.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
533,2020-05-18T10:32:00.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
534,2020-05-18T10:32:01.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
535,2020-05-18T10:32:02.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
536,2020-05-18T10:32:03.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
537,2020-05-18T10:32:04.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
538,2020-05-18T10:32:05.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
539,2020-05-18T10:32:06.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
540,2020-05-18T10:32:07.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
541,2020-05-18T10:32:08.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
542,2020-05-18T10:32:09.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
543,2020-05-18T10:32:10.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
544,2020-05-18T10:32:11.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
545,2020-05-18T10:32:12.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
546,2020-05-18T10:32:13.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
547,2020-05-18T10:32:14.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
548,2020-05-18T10:32:15.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
549,2020-05-18T10:32:28.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
550,2020-05-18T10:32:29.965Z;contrapeso.H;0;177;0;7872995;159;6;1;14878924;0;100;2
551,2020-05-18T10:32:30.964Z;contrapeso.H;0;177;0;7872995;159;6;1;14878923;0;100;2
552,2020-05-18T10:32:31.964Z;contrapeso.H;0;177;0;7872995;159;8;1;14878923;0;100;2
