Date,Cnc_Program_Name_RT,Cnc_Tool_Number_RT,System_IOLINK_CounterweightPressure,Axis_FeedRate_actual,Axis_Y_positionActualMCS_mm_d10000,System_IOLINK_HydraulicPressure,Axis_Y_power_percent,System_isHydraulicsOn,Axis_Z_positionActualMCS_mm_d10000,Axis_Z_power_percent,Cnc_Override_Axis;;
2020-05-17T07:57:17.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,174,3000,7872995,155,7,1,11530758,0,100;;
2020-05-17T07:57:18.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,175,3000,7872994,160,7,1,11530758,0,100;;
2020-05-17T07:57:19.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,176,3000,7872995,165,8,1,11016296,0,100;;
2020-05-17T07:57:20.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,177,3000,7872995,169,8,1,10501754,0,100;;
2020-05-17T07:57:21.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,178,3000,7872994,168,10,1,9987275,0,100;;
2020-05-17T07:57:22.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,178,3000,7872996,167,8,1,9472772,0,100;;
2020-05-17T07:57:23.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,179,3000,7872995,165,10,1,8958265,0,100;;
2020-05-17T07:57:24.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,180,3000,7872994,165,10,1,8443774,0,100;;
2020-05-17T07:57:25.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,181,3000,7872995,164,11,1,7929268,0,100;;
2020-05-17T07:57:26.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,182,3000,7872995,163,12,1,7414783,0,100;;
2020-05-17T07:57:27.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,183,3000,7872995,162,13,1,6900255,0,100;;
2020-05-17T07:57:28.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,184,3000,7872995,160,15,1,6385780,0,100;;
2020-05-17T07:57:29.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,185,3000,7872994,159,14,1,5871277,0,100;;
2020-05-17T07:57:30.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,185,3000,7872995,158,15,1,5356770,0,100;;
2020-05-17T07:57:31.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,186,3000,7872995,157,16,1,4842292,0,100;;
2020-05-17T07:57:32.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,187,3000,7872995,156,17,1,4327775,0,100;;
2020-05-17T07:57:33.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,188,3000,7872995,155,18,1,3813276,0,100;;
2020-05-17T07:57:34.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,188,2959,7872995,154,16,1,3378947,0,100;;
2020-05-17T07:57:35.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,188,0,7872994,153,11,1,3378922,0,100;;
2020-05-17T07:57:36.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,187,3000,7872994,152,4,1,3797564,0,100;;
2020-05-17T07:57:37.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,186,3000,7872996,151,5,1,4312055,0,100;;
2020-05-17T07:57:38.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,185,3000,7872997,150,6,1,4826573,0,100;;
2020-05-17T07:57:39.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,184,3000,7872997,149,6,1,5341068,0,100;;
2020-05-17T07:57:40.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,183,3000,7872997,148,8,1,5855579,0,100;;
2020-05-17T07:57:41.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,182,3000,7872996,147,8,1,6370075,0,100;;
2020-05-17T07:57:42.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,181,3000,7872996,147,9,1,6884567,0,100;;
2020-05-17T07:57:43.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,180,3000,7872995,146,9,1,7399086,0,100;;
2020-05-17T07:57:44.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,180,3000,7872996,145,10,1,7913568,0,100;;
2020-05-17T07:57:45.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,179,3000,7872996,146,11,1,8428064,0,100;;
2020-05-17T07:57:46.888Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,178,3000,7872996,150,12,1,8942566,0,100;;
2020-05-17T07:57:47.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,177,3000,7872995,155,13,1,9457069,0,100;;
2020-05-17T07:57:48.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,176,3000,7872996,160,13,1,9971577,0,100;;
2020-05-17T07:57:49.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,175,3000,7872996,165,14,1,10486070,0,100;;
2020-05-17T07:57:50.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,174,3000,7872996,169,15,1,11000584,0,100;;
2020-05-17T07:57:51.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,174,3000,7872996,168,16,1,11515062,0,100;;
2020-05-17T07:57:52.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,173,3000,7872996,167,16,1,12029567,0,100;;
2020-05-17T07:57:53.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,172,3000,7872996,165,17,1,12544051,0,100;;
2020-05-17T07:57:54.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,171,3000,7872996,164,17,1,12544051,0,100;;
2020-05-17T07:57:55.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,170,3000,7872996,163,18,1,13058580,0,100;;
2020-05-17T07:57:56.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,170,3000,7872996,162,19,1,13573066,0,100;;
2020-05-17T07:57:57.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,169,3000,7872995,160,19,1,14087571,0,100;;
2020-05-17T07:57:58.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,168,2959,7872995,159,20,1,14602075,0,100;;
2020-05-17T07:57:59.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,168,0,7872997,158,19,1,14878926,0,100;;
2020-05-17T07:58:00.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,168,0,7872996,158,13,1,14878925,0,100;;
2020-05-17T07:58:01.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,168,0,7872996,157,13,1,14878922,0,100;;
2020-05-17T07:58:02.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,168,0,7872995,156,14,1,14878923,0,100;;
2020-05-17T07:58:03.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,168,0,7872995,155,14,1,14878923,0,100;;
2020-05-17T07:58:04.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,168,0,7872995,154,15,1,14878923,0,100;;
2020-05-17T07:58:05.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,168,0,7872995,153,15,1,14878923,0,100;;
2020-05-17T07:58:06.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,168,0,7872995,153,15,1,14878923,0,100;;
2020-05-17T07:58:07.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,169,0,7872995,151,14,1,14878923,0,100;;
2020-05-17T07:58:08.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,169,0,7872995,150,14,1,14878923,0,100;;
2020-05-17T07:58:09.887Z,69a7c086b68f4739e4aec3025438900447bf592188dcbd7c78bddc0929188587,0,169,0,7872995,149,13,1,14878923,0,100;;
2020-05-17T07:58:10.887Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,169,0,7872995,148,13,1,14878923,0,100;;
2020-05-17T07:58:11.887Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,169,0,7872995,147,13,1,14878923,0,100;;
2020-05-17T07:58:12.887Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,169,0,7872995,146,12,1,14878923,0,100;;
2020-05-17T07:58:13.887Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,169,0,7872996,146,12,1,14878923,0,100;;
2020-05-17T07:58:14.887Z,707d09f2c73d78d49d2e3bb4efa3c2768e2221110662b3ebbc30d237d1e125a1,0,169,0,7872995,145,12,1,14878923,0,100;;
